,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Distance,TaxiIn,TaxiOut,Date,UniqueCarrier_9E,UniqueCarrier_AA,UniqueCarrier_AQ,UniqueCarrier_AS,UniqueCarrier_B6,UniqueCarrier_CO,UniqueCarrier_DL,UniqueCarrier_EV,UniqueCarrier_F9,UniqueCarrier_FL,UniqueCarrier_HA,UniqueCarrier_MQ,UniqueCarrier_NW,UniqueCarrier_OH,UniqueCarrier_OO,UniqueCarrier_UA,UniqueCarrier_US,UniqueCarrier_WN,UniqueCarrier_XE,UniqueCarrier_YV
726278,1,-1.301560749006965,-1.2736836437598906,-0.8270508759954915,-1.0171982382437448,0.09939963931892074,0.17011376335946932,-0.011130638836539374,-0.7817386948703994,-0.7364194847161243,0.1539884930848529,0.03124614857092651,0.5584750821488169,2008-04-07,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
67625,2,0.06288013123116068,-0.5006102148434525,1.0808571657685722,0.4830758947662366,1.6541865809326428,1.4651718860448792,1.243413576190039,2.710412437744849,2.59977774925427,1.6831303731251157,-0.7135305919969708,2.698686955390427,2008-01-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1786039,2,-0.18905094632914682,-0.3871315463786542,-0.09857689641284899,-0.4363778238927377,-0.7261509491485423,-0.7211090307466191,-0.7321330612656073,0.879392654697935,0.9620081980324401,-0.895354918951806,0.5898287039968495,-0.3689500629225475,2008-12-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
184547,7,-0.24478791039116177,-0.15781007052270773,-0.1935158611704866,-0.2670611717387541,-1.0976487139589006,-0.9717654415889566,-0.9484337879943276,-0.8383681726965926,-0.695980730364968,-0.7624610986774264,-0.7135305919969708,-0.7256520417961492,2008-02-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1608274,3,0.7228057857254175,0.8587696678077767,0.6298970831697935,0.6652520394888772,-0.03819212542565644,-0.06661729132496044,0.1042297487521115,-0.5363442909568954,-0.6151032216626554,-0.06347412190958625,0.21744033371290084,-0.7969924375708696,2008-10-15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606179,3,0.48648105810247416,0.6223557751727803,1.002349944911295,1.2267832149868987,0.09939963931892074,0.23974054414900747,0.21959013634076235,-0.8761211579140548,-0.7364194847161243,0.41287255855442334,0.40363451885487517,-0.7256520417961492,2008-04-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
375961,4,-0.8199933795111559,-0.796127580637198,-0.3414015562737298,-0.4921022916902513,-0.5885591844039652,-0.6236315376412658,-0.40047194694823607,-0.3853323500870468,-0.45334820425803024,-0.35860195654489657,-0.5273364068549965,-0.8683328333455899,2008-03-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
198053,3,0.2256320662922443,0.31501771474728507,0.06391479326849232,-0.020587564172828587,-0.6848734197251691,-0.7628850992203421,-0.5014122860883056,-0.3475793648695847,-0.4735675814336084,-0.6916994541157439,-0.8997247771389452,-0.7256520417961492,2008-02-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1339640,7,0.8766398065365787,0.9178731409665258,0.8197750126850688,0.8967229057247029,-0.3821715372870994,-0.3033483460093902,-0.28511155935958515,-0.6118502613918196,-0.5342257129603428,-0.2567742241268655,0.21744033371290084,-0.6543116460214289,2008-08-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
52797,4,0.4887105366649548,0.5845295523511809,0.5678216062128766,0.45950015839036545,0.3883423452825328,0.2118898318331922,0.14748989409785557,-0.1210614535648118,-0.3926900727312958,0.0055616288822992,4.686100777120284,-0.5116308544719882,2008-01-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1186137,2,0.6336266432261937,0.6436330255099301,0.5988593446913351,0.6331033080672347,0.27826893348687104,0.4346955303597143,0.36379062082657593,-0.5740972761743576,-0.3926900727312958,0.4197761336336119,0.03124614857092651,-0.3689500629225475,2008-07-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
643565,6,-1.2703480491322365,-1.2453139766436911,-0.7010741727593954,-0.8264490984753329,2.7824390518381756,3.1919160496254255,2.8440389539825692,-1.1592685470450208,-0.695980730364968,2.815316686112037,0.03124614857092651,0.34445389482465594,2008-04-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
